,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey
1724,147,Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,El Oro,67.0,3.5,4,"creamy, caramel, dairy",1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,147,Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,Manabi,75.0,3.0,4,"cinamon, hazelnut, roasty",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1726,439,Republica del Cacao (aka Confecta),Ecuador,2009,Ecuador,"Los Rios, Vinces",75.0,2.5,4,"strong rubber, off chemical",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,494,Republica del Cacao (aka Confecta),Ecuador,2010,Ecuador,Esmeraldas,75.0,3.25,4,"strong spicey, earthy green",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,745,Ritual,U.S.A,2011,Costa rica,Costa Rica,75.0,3.5,2,"dark berry, woody, astringent",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1729,891,Ritual,U.S.A,2012,Madagascar,"Sambirano, 2011 harvest, batch 1",75.0,4.0,2,"dark berry, tropical, nutty",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1730,979,Ritual,U.S.A,2012,Trinidad,"Gran Couva, 2012 harvest, batch 001",75.0,3.5,2,"orange, heavy roast",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1731,967,Ritual,U.S.A,2012,Ecuador,"Camino Verde P., 2012, Balao, Guayas, batch 1",75.0,3.25,2,"dried fruit, nut, bitter, roasty",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1732,1089,Ritual,U.S.A,2013,Belize,"Toledo District, Maya, batch 001",75.0,3.75,2,"thick, slow, pure",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,1181,Ritual,U.S.A,2013,Peru,"Maranon, Cajamarca, batch 002",75.0,3.0,2,"intense, roasty, spice",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1734,1466,Ritual,U.S.A,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2014, b. 001",85.0,3.5,2,"mild bitter, woody, bourbon",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1735,1466,Ritual,U.S.A,2015,Blend,"Mid Mountain, 2014, batch 002",70.0,3.5,2,"sticky, woody",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1736,1860,Ritual,U.S.A,2016,Ecuador,"Camino Verde P., Balao, 2015 harvest, batch8",75.0,3.75,2,"floral, bourbon, balanced",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1737,2008,Ritual,U.S.A,2017,Mexico,Xoconusco,75.0,3.75,3,"smooth, coffee, rich cocoa",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,2282,Ritual,U.S.A,2019,Nicaragua,"La Colonia, Enliven Cacao",70.0,3.5,2,"complex, honey, fruit, nut",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1739,2418,Ritual,U.S.A,2019,Trinidad,"Jagassar Estate, Moruga Region, microlot",80.0,3.5,2,"rich brownie, dried fruit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1740,2080,River-Sea,U.S.A,2018,Tanzania,"Kokoa Kamili, Morogoro",72.0,3.0,3,"muted, heavy roast",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,2354,River-Sea,U.S.A,2019,Fiji,"Vanua Levu, Matasawalevu",70.0,2.5,3,"fatty, rubbery, nutty",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1742,2354,River-Sea,U.S.A,2019,Peru,Ucayali,70.0,2.5,3,"fatty, rubbery, off",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1743,1844,Roasting Masters,South korea,2016,Costa rica,"La Dorado, light roast",70.0,3.25,2,"dried fruit, intense",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1744,1844,Roasting Masters,South korea,2016,Costa rica,"Tapanti, light roast",70.0,3.25,2,"fatty, honey, slight sour",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1745,1844,Roasting Masters,South korea,2016,Costa rica,Maleku,70.0,3.25,2,"roasty, coffee, intense",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1746,1061,Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,Madagascar,75.0,3.25,5,"rich cocoa, nutty",1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1061,Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,Madagascar w/ nibs,68.0,3.25,4,"basic cocoa, large nibs",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,213,Rogue,U.S.A,2008,Madagascar,"Sambirano, 2008",70.0,3.0,2,"raisins, sour, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1749,213,Rogue,U.S.A,2008,Trinidad,Trinidad,70.0,3.0,2,"dry, honey, roasty",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,213,Rogue,U.S.A,2008,Dominican republic,"Hispaniola, 2008",70.0,2.75,2,"nutty, earthy, mild off note",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1751,213,Rogue,U.S.A,2008,Jamaica,Jamaica,70.0,2.75,2,"sandy, heavy roast, woody",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1752,327,Rogue,U.S.A,2009,Venezuela,Rio Caribe,70.0,3.5,2,"mint, sweet spices",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1753,565,Rogue,U.S.A,2010,Peru,Piura,75.0,3.75,2,"smooth, intense, fruit, complex",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1754,793,Rogue,U.S.A,2011,Bolivia,"Silvestre, Batch 1, 2011",75.0,3.0,2,"rich brownie, roasty, sour",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1755,979,Rogue,U.S.A,2012,Ecuador,"Camino Verde P., Balao, Guayas",75.0,3.75,2,"floral, bourbon, mocha",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1756,1081,Rogue,U.S.A,2013,Bolivia,"Silvestre, Batch 7, 2013",75.0,4.0,2,"smooth, banana, tart, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1757,1193,Rogue,U.S.A,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch 1",75.0,3.75,2,"intense, dark berry, spice",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1758,1038,Rogue,U.S.A,2013,Madagascar,"Akessons Estate, Sambirano, 2013",70.0,3.5,2,"creamy, heavy roast, citrus",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1759,1081,Rogue,U.S.A,2013,Dominican republic,"Hispaniola, 2013",70.0,3.5,2,"sticky, earthy, smokey",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1760,1209,Rogue,U.S.A,2014,Venezuela,Porcelana,80.0,3.75,2,"red fruit, intense, earthy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1761,1446,Rogue,U.S.A,2015,Venezuela,"Caranero, Choc. Garage Exclusive",70.0,3.75,2,"deep, rich, nutty, roasty",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1762,1566,Rogue,U.S.A,2015,Bolivia,"Tranquilidad, Batch 1",75.0,3.25,2,"roasty, dried fruit, sour",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1763,1748,Rogue,U.S.A,2016,Honduras,"La Masica, Batch 1, FHIA Research Center",75.0,3.75,2,"robust, tart, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,713,Rozsavolgyi,Hungary,2011,Venezuela,Carenero Superior,73.0,3.5,3,"fatty, roasty, coffee",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1765,717,Rozsavolgyi,Hungary,2011,Venezuela,"Aragua, Trincheras",70.0,3.5,3,"uneven melt, cashew",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,765,Rozsavolgyi,Hungary,2011,Principe,Principe,77.0,2.75,3,"smokey, nutty, fat residue",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1767,717,Rozsavolgyi,Hungary,2011,Venezuela,Porcelana,71.0,2.5,3,"intense, burnt, chemical",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1768,809,Rozsavolgyi,Hungary,2012,Venezuela,Sur del Lago,84.0,2.5,3,"fatty, chemical, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1769,871,Rozsavolgyi,Hungary,2012,Madagascar,"Sambirano, Akesson Estate, batch MT3802",72.0,2.5,3,"buttery, sour tang, off notes",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,871,Rozsavolgyi,Hungary,2012,Venezuela,"Rio Caribe Superior, Paria Penninsula, b. R380",76.0,2.25,3,"fatty, burnt, nut, vegetal",1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1771,2004,Rozsavolgyi,Hungary,2017,Venezuela,Chuao,73.0,3.75,3,"nuts, chocolate, mellow",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,1964,Ruket,Italy,2017,Honduras,"Red Mayan, Xoco",72.0,2.75,3,"off note, vegetal, nibby",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,2036,Ruket,Italy,2018,Nicaragua,"Nugu, lot 02N",70.0,3.5,3,"complex, coarse, astringent",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,2036,Ruket,Italy,2018,Haiti,"Pisa, lot 03HA",75.0,3.0,3,"cocoa base, spice",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1775,813,Sacred,U.S.A,2012,Blend,"Twilight, Central and S. America",69.0,3.25,4,"grassy, maple",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,813,Sacred,U.S.A,2012,Blend,"Midnight, Central and S. America",83.0,2.75,4,"grassy, strong bitter",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,288,Salgado,Argentina,2008,Brazil,Bahia Superior,70.0,3.5,4,"creamy, vanilla, rich",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1778,288,Salgado,Argentina,2008,Ecuador,Esmeraldas,70.0,3.5,4,"nutty, spicy, floral",1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1779,288,Salgado,Argentina,2008,Venezuela,Carenero Superior,70.0,3.5,4,"nutty, basic cocoa",1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,292,Salgado,Argentina,2008,Ecuador,Rio Arriba,70.0,3.5,4,"floral, spicey",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1781,2004,San Jose,Ecuador,2017,Ecuador,"H. San Jose, Los Rios, L300817",70.0,3.25,4,"few grits, basic, gateway",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian Dark,70.0,3.75,5,"rustic, cherry, marshmallow",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1783,32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian,65.0,3.0,5,"sweet, cherry, marshmallow",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1784,32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian Semi Dark,53.0,2.0,5,"too sweet, candy-like",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,414,Santander (Compania Nacional),Colombia,2009,Colombia,Colombian w/ nibs,70.0,3.0,5,"sweet, marshmallow",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,404,Santander (Compania Nacional),Colombia,2009,Colombia,Colombian 2008,75.0,2.75,3,"roasty, rich cocoa, marshmallow",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,761,Santome,France,2011,Sao tome,Sao Tome,70.0,2.75,5,"perfume, vanilla",1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1788,15,Scharffen Berger,U.S.A,2006,Blend,Bittersweet,70.0,3.5,5,"cherry, mild bitter",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1789,56,Scharffen Berger,U.S.A,2006,Blend,Semisweet,62.0,3.0,5,"tobacco, sweet, dairy",1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,15,Scharffen Berger,U.S.A,2006,Blend,Extra Dark,82.0,2.0,5,"dry, bitter, poor aftertaste",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,40,Scharffen Berger,U.S.A,2006,Blend,"Kumasi Sambirano, Ghana & Madagascar",68.0,2.0,5,"fruity, smokey, burnt",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1792,56,Scharffen Berger,U.S.A,2006,Jamaica,Jamaica a l'ancienne,70.0,2.0,5,"fresh nibs, chocolate base off",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,135,Scharffen Berger,U.S.A,2007,Venezuela,Cuyagua,75.0,3.75,5,"complex, strawberry, tart",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1794,117,Scharffen Berger,U.S.A,2007,Blend,"Las Islas, Carribean(DR/Jam/Tri)",72.0,3.0,5,strong smokey tobacco,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,135,Scharffen Berger,U.S.A,2007,Blend,Nibby,62.0,3.0,5,"sweet, base cocoa",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,188,Scharffen Berger,U.S.A,2007,Blend,Antilles (Trin/Gren/DR/Ven),75.0,3.0,5,"smooth, complex, cocoa base",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,227,Scharffen Berger,U.S.A,2008,Blend,"Finisterra, Ven., Trinidad, Mad.",72.0,3.0,5,"grassy, black pepper, smoke",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1798,336,Scharffen Berger,U.S.A,2009,Ghana,Asante,65.0,4.0,5,"simple, delicate cocoa, long",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,336,Scharffen Berger,U.S.A,2009,Brazil,Tome Acu,68.0,3.75,5,"smooth, tart, earthy",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1800,445,Scharffen Berger,U.S.A,2009,Vietnam,Ben Tre,72.0,3.75,5,"creamy, grassy, banana, tart",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1801,464,Scharffen Berger,U.S.A,2010,Madagascar,Amina,65.0,3.75,5,"clingy, subtle, tangy, citrus",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1802,464,Scharffen Berger,U.S.A,2010,Grenada,Camahogne,68.0,3.5,5,"smooth, grassy, minty",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1803,781,Scharffen Berger,U.S.A,2011,Papua new guinea,Markham Valley,68.0,3.75,5,"cherry, wine, rich, smoke",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1804,959,Scharffen Berger,U.S.A,2012,Peru,San Juan de Cheni,78.0,4.0,4,"banana, pear, spice, cheese",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1805,1658,Seaforth,U.k.,2015,Dominican republic,Dominican Republic,70.0,2.75,2,"rustic, vegetal, earthy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1806,1658,Seaforth,U.k.,2015,Grenada,Grenada,70.0,2.75,2,"off, sweet, orange, rubber",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1807,2104,Seahorse,U.S.A,2018,Tanzania,Kokoa Kamili,70.0,3.25,2,"sticky, cherry, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1808,2108,Seahorse,U.S.A,2018,Dominican republic,Zorzal,70.0,3.0,2,"earthy, mild fruit, sticky",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1809,2104,Seahorse,U.S.A,2018,Honduras,Wampusirpi,70.0,2.75,2,"dry, earthy, surface mark",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1810,2446,Seahorse,U.S.A,2019,Uganda,Semulivi Forest,70.0,3.5,2,"cocoa, roasty, sticky",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1811,2446,Seahorse,U.S.A,2019,Fiji,Matasawalevu,70.0,2.75,2,"sharp, raw, metallic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,2366,Shane Chocolate Works,U.S.A,2019,Belize,Belize,70.0,3.5,3,full cocoa flavor,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,2370,Shane Chocolate Works,U.S.A,2019,Guatemala,Guatemala,70.0,3.0,3,"spicy, rich cocoa, sweet",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1814,2370,Shane Chocolate Works,U.S.A,2019,Colombia,Colombia,70.0,3.0,3,"black pepper, astringent",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1815,1335,Shark Mountain,U.S.A,2014,Belize,"Belize, 2013",72.0,3.25,2,"fruity, blueberry",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1816,1335,Shark Mountain,U.S.A,2014,Ecuador,Ecuador,75.0,3.0,2,"coffee, nutty",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1450,Shark Mountain,U.S.A,2015,Papua new guinea,Papua New Guinea,73.0,3.5,2,"chewy, smoke, fruit, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1818,1466,Shark Mountain,U.S.A,2015,Dominican republic,ROIG,74.0,3.5,2,"grapes, tangy, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1819,1450,Shark Mountain,U.S.A,2015,Jamaica,Jamaica,72.0,3.25,2,"sticky, dried fruit, smoke",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1820,1466,Shark Mountain,U.S.A,2015,Venezuela,Cuyagua,77.0,2.75,2,"smoked ham, tangy, berry",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1821,721,Shark's,U.S.A,2011,U.s.a.,"Hawai'i Island, Hilo, w/ added cocoa butter",73.0,2.5,4,"perfume, floral, chemical",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1822,713,Shark's,U.S.A,2011,U.s.a.,"Hawai'i Island, Hilo",73.0,2.0,4,"sticky, earthy, medicinal",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1823,757,Shattell,Peru,2011,Peru,Porcelana,75.0,3.5,3,"strong spice, perfume, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1824,1884,Shattell,Peru,2016,Peru,Tingo Maria,70.0,3.25,3,"earthy, roasty, vegetal",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1825,1586,Sibu,Costa rica,2015,Costa rica,Oscuro,70.0,3.5,3,"gritty, bold, black pepper",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1826,1586,Sibu,Costa rica,2015,Costa rica,Oro,82.0,3.25,3,"gritty, fatty, coffee",1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1827,725,Silvio Bessone,Italy,2011,Sao tome,"Trintade, Sao Tome",65.0,3.25,4,"nutty, salty",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,729,Silvio Bessone,Italy,2011,Brazil,"Bahia, Scavina",60.0,3.25,4,"fatty, sweet, salty",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1829,717,Silvio Bessone,Italy,2011,Belize,Maya Belize,67.0,3.0,4,"fatty, cocoa, spicy",1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1830,741,Silvio Bessone,Italy,2011,Colombia,"Porcelana, Colombia, Amazonas",68.0,3.0,4,"fatty, salty, caramel",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1831,1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",67.0,3.75,3,"tart, sweet edge",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",73.0,3.75,3,"intense fruity, mild sour",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1833,1343,Sirene,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",73.0,3.75,3,"intense, rich, burnt, licorice",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1834,1614,Sirene,Canada,2015,Guatemala,"Lachua w/ maple sugar, batch 5",73.0,3.25,2,"waxy, maple, flat",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1650,Sirene,Canada,2015,Haiti,Pisa,73.0,3.25,2,"oily, medium roasted cocoa",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1836,1502,Sirene,Canada,2015,Madagascar,"Somia Plantation, 2012",100.0,3.0,1,"creamy, tart, bitter",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,1506,Sirene,Canada,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2012",100.0,3.0,1,"floral, bourbon, bitter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1838,1614,Sirene,Canada,2015,Guatemala,Lachua w/ cane sugar,73.0,3.0,2,"waxy, earthy, cocoa, roasty",0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1839,1860,Sirene,Canada,2016,Ecuador,"Esmeraldas, Salazar Farm",73.0,3.75,2,"rich cocoa, spicy",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1840,1788,Sirene,Canada,2016,Bolivia,Wild Bolivia,73.0,3.5,2,"sticky, raisins, fudgey",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1841,1856,Sirene,Canada,2016,Tanzania,Kokoa Kamili Coop,73.0,3.5,2,"basic cocoa, gateway",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,1996,Sirene,Canada,2017,Peru,Tingo Maria,73.0,3.75,2,"caramel, anise, dried fruit",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1843,1462,Sjolinds,U.S.A,2015,Nicaragua,"Nicaragua, lot N510",72.0,3.0,3,"mild, nutty, vanilla, cocoa",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1844,1454,Sjolinds,U.S.A,2015,Ghana,Ghana,70.0,2.75,4,"sweet, vanilla, cocoa, mold",1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1845,1622,"Smooth Chocolator, The",Australia,2015,Ecuador,Camino Verde,72.0,4.0,3,"creamy, pistachio, floral",1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1846,1622,"Smooth Chocolator, The",Australia,2015,Tanzania,Kokoa Kamili,67.0,3.75,3,"bold cherry, rich cooa",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,1622,"Smooth Chocolator, The",Australia,2015,Trinidad,San Juan Estate,70.0,3.75,3,"cigar, tobacco, grass, spice",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1848,1666,"Smooth Chocolator, The",Australia,2015,Venezuela,"Chuao, batch 3",70.0,3.75,3,mild cacao and fruit notes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,1622,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,70.0,3.5,3,"few grits, bold, dark berry",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
