,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla_have_not_vanilla,vanilla,vanilla_have_vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey,company_continent,origin_continent
1776,813,Sacred,United States,2012,Blend,"Midnight, Central and S. America",83.0,2.75,4,"grassy, strong bitter",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1777,288,Salgado,Argentina,2008,Brazil,Bahia Superior,70.0,3.5,4,"creamy, vanilla, rich",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,SA,SA
1778,288,Salgado,Argentina,2008,Ecuador,Esmeraldas,70.0,3.5,4,"nutty, spicy, floral",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SA,SA
1779,288,Salgado,Argentina,2008,Venezuela,Carenero Superior,70.0,3.5,4,"nutty, basic cocoa",1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,SA
1780,292,Salgado,Argentina,2008,Ecuador,Rio Arriba,70.0,3.5,4,"floral, spicey",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SA,SA
1781,2004,San Jose,Ecuador,2017,Ecuador,"H. San Jose, Los Rios, L300817",70.0,3.25,4,"few grits, basic, gateway",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,SA
1782,32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian Dark,70.0,3.75,5,"rustic, cherry, marshmallow",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,SA
1783,32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian,65.0,3.0,5,"sweet, cherry, marshmallow",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,SA
1784,32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian Semi Dark,53.0,2.0,5,"too sweet, candy-like",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,SA
1785,414,Santander (Compania Nacional),Colombia,2009,Colombia,Colombian w/ nibs,70.0,3.0,5,"sweet, marshmallow",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,SA
1786,404,Santander (Compania Nacional),Colombia,2009,Colombia,Colombian 2008,75.0,2.75,3,"roasty, rich cocoa, marshmallow",0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,SA
1787,761,Santome,France,2011,Sao Tome and Principe,Sao Tome,70.0,2.75,5,"perfume, vanilla",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,EU,AF
1788,15,Scharffen Berger,United States,2006,Blend,Bittersweet,70.0,3.5,5,"cherry, mild bitter",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,Unknown
1789,56,Scharffen Berger,United States,2006,Blend,Semisweet,62.0,3.0,5,"tobacco, sweet, dairy",1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1790,15,Scharffen Berger,United States,2006,Blend,Extra Dark,82.0,2.0,5,"dry, bitter, poor aftertaste",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1791,40,Scharffen Berger,United States,2006,Blend,"Kumasi Sambirano, Ghana & Madagascar",68.0,2.0,5,"fruity, smokey, burnt",1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,Unknown
1792,56,Scharffen Berger,United States,2006,Jamaica,Jamaica a l'ancienne,70.0,2.0,5,"fresh nibs, chocolate base off",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1793,135,Scharffen Berger,United States,2007,Venezuela,Cuyagua,75.0,3.75,5,"complex, strawberry, tart",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1794,117,Scharffen Berger,United States,2007,Blend,"Las Islas, Carribean(DR/Jam/Tri)",72.0,3.0,5,strong smokey tobacco,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1795,135,Scharffen Berger,United States,2007,Blend,Nibby,62.0,3.0,5,"sweet, base cocoa",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1796,188,Scharffen Berger,United States,2007,Blend,Antilles (Trin/Gren/DR/Ven),75.0,3.0,5,"smooth, complex, cocoa base",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1797,227,Scharffen Berger,United States,2008,Blend,"Finisterra, Ven., Trinidad, Mad.",72.0,3.0,5,"grassy, black pepper, smoke",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,Unknown
1798,336,Scharffen Berger,United States,2009,Ghana,Asante,65.0,4.0,5,"simple, delicate cocoa, long",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1799,336,Scharffen Berger,United States,2009,Brazil,Tome Acu,68.0,3.75,5,"smooth, tart, earthy",1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1800,445,Scharffen Berger,United States,2009,Vietnam,Ben Tre,72.0,3.75,5,"creamy, grassy, banana, tart",1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,AS
1801,464,Scharffen Berger,United States,2010,Madagascar,Amina,65.0,3.75,5,"clingy, subtle, tangy, citrus",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,AF
1802,464,Scharffen Berger,United States,2010,Grenada,Camahogne,68.0,3.5,5,"smooth, grassy, minty",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
1803,781,Scharffen Berger,United States,2011,Papua new guinea,Markham Valley,68.0,3.75,5,"cherry, wine, rich, smoke",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,OC
1804,959,Scharffen Berger,United States,2012,Peru,San Juan de Cheni,78.0,4.0,4,"banana, pear, spice, cheese",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,SA
1805,1658,Seaforth,United Kingdom,2015,Dominican republic,Dominican Republic,70.0,2.75,2,"rustic, vegetal, earthy",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
1806,1658,Seaforth,United Kingdom,2015,Grenada,Grenada,70.0,2.75,2,"off, sweet, orange, rubber",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,NA
1807,2104,Seahorse,United States,2018,Tanzania,Kokoa Kamili,70.0,3.25,2,"sticky, cherry, cocoa",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,AF
1808,2108,Seahorse,United States,2018,Dominican republic,Zorzal,70.0,3.0,2,"earthy, mild fruit, sticky",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
1809,2104,Seahorse,United States,2018,Honduras,Wampusirpi,70.0,2.75,2,"dry, earthy, surface mark",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1810,2446,Seahorse,United States,2019,Uganda,Semulivi Forest,70.0,3.5,2,"cocoa, roasty, sticky",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,AF
1811,2446,Seahorse,United States,2019,Fiji,Matasawalevu,70.0,2.75,2,"sharp, raw, metallic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,OC
1812,2366,Shane Chocolate Works,United States,2019,Belize,Belize,70.0,3.5,3,full cocoa flavor,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1813,2370,Shane Chocolate Works,United States,2019,Guatemala,Guatemala,70.0,3.0,3,"spicy, rich cocoa, sweet",1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
1814,2370,Shane Chocolate Works,United States,2019,Colombia,Colombia,70.0,3.0,3,"black pepper, astringent",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
1815,1335,Shark Mountain,United States,2014,Belize,"Belize, 2013",72.0,3.25,2,"fruity, blueberry",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1816,1335,Shark Mountain,United States,2014,Ecuador,Ecuador,75.0,3.0,2,"coffee, nutty",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1817,1450,Shark Mountain,United States,2015,Papua new guinea,Papua New Guinea,73.0,3.5,2,"chewy, smoke, fruit, cocoa",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,OC
1818,1466,Shark Mountain,United States,2015,Dominican republic,ROIG,74.0,3.5,2,"grapes, tangy, cocoa",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1819,1450,Shark Mountain,United States,2015,Jamaica,Jamaica,72.0,3.25,2,"sticky, dried fruit, smoke",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA
1820,1466,Shark Mountain,United States,2015,Venezuela,Cuyagua,77.0,2.75,2,"smoked ham, tangy, berry",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1821,721,Shark's,United States,2011,United States,"Hawai'i Island, Hilo, w/ added cocoa butter",73.0,2.5,4,"perfume, floral, chemical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
1822,713,Shark's,United States,2011,United States,"Hawai'i Island, Hilo",73.0,2.0,4,"sticky, earthy, medicinal",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
1823,757,Shattell,Peru,2011,Peru,Porcelana,75.0,3.5,3,"strong spice, perfume, roasty",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SA,SA
1824,1884,Shattell,Peru,2016,Peru,Tingo Maria,70.0,3.25,3,"earthy, roasty, vegetal",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SA,SA
1825,1586,Sibu,Costa rica,2015,Costa rica,Oscuro,70.0,3.5,3,"gritty, bold, black pepper",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,NA
1826,1586,Sibu,Costa rica,2015,Costa rica,Oro,82.0,3.25,3,"gritty, fatty, coffee",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA
1827,725,Silvio Bessone,Italy,2011,Sao Tome and Principe,"Trintade, Sao Tome",65.0,3.25,4,"nutty, salty",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,AF
1828,729,Silvio Bessone,Italy,2011,Brazil,"Bahia, Scavina",60.0,3.25,4,"fatty, sweet, salty",1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EU,SA
1829,717,Silvio Bessone,Italy,2011,Belize,Maya Belize,67.0,3.0,4,"fatty, cocoa, spicy",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,EU,NA
1830,741,Silvio Bessone,Italy,2011,Colombia,"Porcelana, Colombia, Amazonas",68.0,3.0,4,"fatty, salty, caramel",1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EU,SA
1831,1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",67.0,3.75,3,"tart, sweet edge",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1832,1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",73.0,3.75,3,"intense fruity, mild sour",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,AF
1833,1343,Sirene,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",73.0,3.75,3,"intense, rich, burnt, licorice",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,SA
1834,1614,Sirene,Canada,2015,Guatemala,"Lachua w/ maple sugar, batch 5",73.0,3.25,2,"waxy, maple, flat",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1835,1650,Sirene,Canada,2015,Haiti,Pisa,73.0,3.25,2,"oily, medium roasted cocoa",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA
1836,1502,Sirene,Canada,2015,Madagascar,"Somia Plantation, 2012",100.0,3.0,1,"creamy, tart, bitter",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1837,1506,Sirene,Canada,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2012",100.0,3.0,1,"floral, bourbon, bitter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,SA
1838,1614,Sirene,Canada,2015,Guatemala,Lachua w/ cane sugar,73.0,3.0,2,"waxy, earthy, cocoa, roasty",0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1839,1860,Sirene,Canada,2016,Ecuador,"Esmeraldas, Salazar Farm",73.0,3.75,2,"rich cocoa, spicy",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
1840,1788,Sirene,Canada,2016,Bolivia,Wild Bolivia,73.0,3.5,2,"sticky, raisins, fudgey",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,SA
1841,1856,Sirene,Canada,2016,Tanzania,Kokoa Kamili Coop,73.0,3.5,2,"basic cocoa, gateway",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1842,1996,Sirene,Canada,2017,Peru,Tingo Maria,73.0,3.75,2,"caramel, anise, dried fruit",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1843,1462,Sjolinds,United States,2015,Nicaragua,"Nicaragua, lot N510",72.0,3.0,3,"mild, nutty, vanilla, cocoa",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA
1844,1454,Sjolinds,United States,2015,Ghana,Ghana,70.0,2.75,4,"sweet, vanilla, cocoa, mold",1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,AF
1845,1622,"Smooth Chocolator, The",Australia,2015,Ecuador,Camino Verde,72.0,4.0,3,"creamy, pistachio, floral",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,OC,SA
1846,1622,"Smooth Chocolator, The",Australia,2015,Tanzania,Kokoa Kamili,67.0,3.75,3,"bold cherry, rich cooa",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OC,AF
1847,1622,"Smooth Chocolator, The",Australia,2015,Trinidad and Tobago,San Juan Estate,70.0,3.75,3,"cigar, tobacco, grass, spice",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OC,NA
1848,1666,"Smooth Chocolator, The",Australia,2015,Venezuela,"Chuao, batch 3",70.0,3.75,3,mild cacao and fruit notes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OC,SA
1849,1622,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,70.0,3.5,3,"few grits, bold, dark berry",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,OC,AF
1850,1662,"Smooth Chocolator, The",Australia,2015,Papua new guinea,"Papua New Guinea, triple roast, batch 1",65.0,3.5,3,"smokey, tart, astringent",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OC,OC
1851,1618,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,65.0,3.25,3,"few grits, sweet, orange",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OC,AF
1852,1666,"Smooth Chocolator, The",Australia,2015,Peru,"Maranon, batch 2",67.0,3.0,3,"light brown, grits, floral",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,OC,SA
1853,1626,"Smooth Chocolator, The",Australia,2015,Bolivia,Bolivia,72.0,2.75,3,"floral, intense, pungent",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,OC,SA
1854,1740,"Smooth Chocolator, The",Australia,2016,Ecuador,"Porcelana, Sorotaima,Machiques,batch pcl001",70.0,4.0,3,"ligt color, creamy, peanut",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,OC,SA
1855,1740,"Smooth Chocolator, The",Australia,2016,Venezuela,"Guasare, La Sierra de Perija, batch gua001",70.0,3.75,3,"creamy, fruit, cocoa",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,OC,SA
1856,1756,"Smooth Chocolator, The",Australia,2016,Belize,"Maya Mtn, Moho R., Toledo D.",70.0,3.75,3,"apple, mild cherry",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OC,NA
1857,1864,"Smooth Chocolator, The",Australia,2016,Australia,Australia,67.0,3.75,3,"delicate, smooth, dairy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OC,OC
1858,1908,"Smooth Chocolator, The",Australia,2016,Guatemala,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70.0,3.25,3,"gummy, fatty, earthy",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OC,NA
1859,1864,"Smooth Chocolator, The",Australia,2016,Vietnam,Tien Giang,70.0,3.0,3,"creamy, molasses, off note",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,OC,AS
1860,1940,"Smooth Chocolator, The",Australia,2017,Dominican republic,"Oko Caribe, DOR005",70.0,3.5,3,"cherry, rich choco",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OC,NA
1861,1952,"Smooth Chocolator, The",Australia,2017,Haiti,"Pisa, batch HA102",70.0,3.5,3,"complex, earthy, melon",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,OC,NA
1862,502,Snake & Butterfly,United States,2010,Ecuador,Ecuador,68.0,3.25,3,"fudgey then spicy, vanilla",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,SA
1863,502,Snake & Butterfly,United States,2010,Madagascar,Madagascar,68.0,3.0,3,"mild cocoa, fruity",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,AF
1864,693,Snake & Butterfly,United States,2011,Ghana,Ghana,67.0,1.5,3,"perfume, strong chemical",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,AF
1865,2112,Soeka,Netherlands,2018,Indonesia,Sulawesi,66.0,3.25,3,"nuts, fruit, cocoa",1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,AS
1866,1968,Soklet,India,2017,India,India,70.0,2.75,3,"grassy, hammy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS,AS
1867,1518,Sol Cacao,United States,2015,Madagascar,Madagascar,72.0,3.0,2,"tangy, sour, intense",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,AF
1868,1812,Sol Cacao,United States,2016,Ecuador,"Ecuador, Batch 1",70.0,3.5,2,"intense, simple, floral, earthy",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,SA
1869,1840,Solkiki,United Kingdom,2016,Dominican republic,"Castillo, Hispaniola, unroasted",85.0,2.75,2,"sticky, hammy, bitter",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,EU,NA
1870,1840,Solkiki,United Kingdom,2016,Peru,"Maranon, Fortunato No. 4",68.0,2.75,2,"sticky, sandy, pungent",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,EU,SA
1871,2366,Solkiki,United Kingdom,2019,Philippines,"Kablon Farms, Red Pod, 2018 harvest",70.0,2.5,3,"intense, dirty, floral, medicinal",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,EU,AS
1872,1792,Solomons Gold,New zealand,2016,Solomon islands,Solomon Island,70.0,3.25,2,"sweet, roasty, spicy",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OC,OC
1873,1796,Solomons Gold,New zealand,2016,Solomon islands,Solomon Island w/ nibs,75.0,3.25,2,"spicy, roasted, fresh nibs",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OC,OC
1874,1161,Solstice,United States,2013,Blend,Wasatch,70.0,3.5,3,"creamy, nutty, cocoa",1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1875,1161,Solstice,United States,2013,Bolivia,Bolivia,70.0,3.25,2,"intense, leathery, cocoa",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,SA
1876,1161,Solstice,United States,2013,Peru,San Martin,70.0,3.25,3,"molasses, grape, sour",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,SA
1877,1157,Solstice,United States,2013,Madagascar,Sambirano,70.0,3.0,2,"dry, molasses, sour",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,AF
1878,1157,Solstice,United States,2013,Venezuela,Amazonas,70.0,3.0,2,"dairy, cheese, molasses",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,SA
1879,1335,Solstice,United States,2014,Uganda,Bundibugyo,70.0,3.0,3,"molasses, licorice, muted",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,AF
1880,1992,Solstice,United States,2017,Tanzania,Kilombero,70.0,3.25,3,"sticky, strong molasses",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,AF
1881,2068,Solstice,United States,2018,India,Anamalai,70.0,3.25,3,"molasses undertone, tangy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AS
1882,387,Soma,Canada,2009,Madagascar,Madagascar,70.0,3.75,3,"subtle red berry, complex",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1883,387,Soma,Canada,2009,Venezuela,Ocumare,70.0,3.75,3,black tea,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1884,377,Soma,Canada,2009,Ghana,Africa,70.0,3.5,3,"earthy, woody, vegetal",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,AF
1885,387,Soma,Canada,2009,Papua new guinea,Papua New Guinea,70.0,3.5,3,"smokey, mushroom, woodsy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,OC
1886,377,Soma,Canada,2009,Dominican republic,Hispaniola,70.0,3.0,3,"sticky, few grits, mild fruit, sour",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,NA,NA
1887,387,Soma,Canada,2009,Dominican republic,Conacado,70.0,3.0,3,"slow to develop, nutty",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1888,607,Soma,Canada,2010,Blend,"Black Science Blend 1, DR, Ecuador, Peru",70.0,3.75,3,"complex, nut, dried fruit, earth",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,Unknown
1889,676,Soma,Canada,2011,Peru,Peruvian,64.0,4.0,3,"complex, spice, caramel, cocoa",1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
1890,676,Soma,Canada,2011,Blend,"Three Amigos(Chuao, Wild Bolivia, D.R.)",70.0,4.0,3,"strawberry, cocoa, nutty",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,Unknown
1891,682,Soma,Canada,2011,Dominican republic,"Elvesia P., Black Science",70.0,3.75,3,"dried fruit, tart",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1892,676,Soma,Canada,2011,Bolivia,"Alto Beni, Wild Bolivian",70.0,3.5,3,"earthy, mild tannic, woody",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,SA
